base_name,perc_artificial
img_03946_p01_2020,0.50
img_04002_2020,0.48
img_04001_2020,5.72
img_04009_2020,4.08
img_04010_2020,0.00
img_04008_2020,5.06
img_04006_2020,0.00
img_04012_2020,0.00
img_04016_2020,4.38
img_04014_2020,0.00
img_03960_p02_2020,3.99
img_04015_2020,0.00
img_04018_2020,0.12
img_04021_2020,3.95
img_03529_p20_2020,0.66
img_04017_2020,0.28
img_04019_2020,4.10
img_04023_2020,5.54
img_04026_2020,1.52
img_04022_2020,6.30
img_04005_2020,0.39
img_03946_p02_2020,2.77
img_04020_2020,0.08
img_04025_2020,4.12
img_04027_2020,8.07
img_04011_2020,0.11
img_04032_2020,4.02
img_04036_2020,1.72
img_04035_2020,6.22
img_03529_p07_2020,2.96
img_04028_2020,2.79
img_03993_p01_2020,4.05
img_04013_2020,3.43
img_03529_p13_2020,1.09
img_04039_2020,7.91
img_04033_2020,0.00
img_04030_2020,5.69
img_04031_2020,0.09
img_04024_2020,0.71
img_03899_p04_2020,1.78
img_03993_p02_2020,2.61
img_04040_2020,0.00
img_04038_2020,8.29
img_03946_p03_2020,0.13
img_03899_p06_2020,5.85
img_04043_2020,4.21
img_04041_2020,3.72
img_03899_p07_2020,0.06
img_03899_p03_2020,4.28
img_04046_2020,3.94
img_03529_p16_2020,1.87
img_04051_2020,4.37
img_04034_2020,0.97
img_04052_2020,1.75
img_03899_p01_2020,4.00
img_04047_2020,1.12
img_04050_2020,5.25
img_04055_2020,1.54
img_04054_2020,0.00
img_04061_2020,1.04
img_03899_p08_2020,0.48
img_04056_2020,0.00
img_04058_2020,0.00
img_04044_2020,1.10
img_04062_2020,3.14
img_04059_2020,4.06
img_04060_2020,0.10
img_04064_2020,2.68
img_04065_2020,9.03
img_04070_2020,7.92
img_04066_2020,0.00
img_04069_2020,3.98
img_04053_2020,0.05
img_04067_2020,7.70
img_04063_2020,0.00
img_03899_p05_2020,2.84
img_04057_2020,0.13
img_04074_2020,3.92
img_04073_2020,0.00
img_04076_2020,4.38
img_04077_2020,2.24
img_04075_2020,0.00
img_04078_2020,7.73
img_04082_2020,3.15
img_04071_2020,4.11
img_04085_2020,2.57
img_04072_2020,3.92
img_04081_2020,0.00
img_04084_2020,0.00
img_04083_2020,0.37
img_04089_2020,3.96
img_04080_2020,5.99
img_04086_2020,4.22
img_04029_2020,1.11
img_04090_2020,4.92
img_04042_2020,8.23
img_04092_2020,8.21
img_04087_2020,4.02
img_04088_2020,4.77
img_04045_p02_2020,4.18
img_03899_p02_2020,4.21
img_04045_p01_2020,5.75
img_04079_2020,4.72
img_04045_p03_2020,7.95
img_04049_2020,0.67
img_04094_2020,0.00
img_04095_2020,4.17
img_04096_2020,0.00
img_04103_2020,0.00
img_04093_2020,0.21
img_04097_2020,3.95
img_04099_2020,3.49
img_04106_2020,0.00
img_04104_2020,6.03
img_04098_2020,0.01
img_04100_2020,14.16
img_04112_2020,0.00
img_04101_2020,4.04
img_04105_2020,4.17
img_04108_2020,7.98
img_04107_2020,0.00
img_04110_2020,2.15
img_04114_2020,1.34
img_04116_2020,5.55
img_04113_2020,1.31
img_04119_2020,1.35
img_04091_2020,0.72
img_04117_2020,2.13
img_04118_2020,10.84
img_04123_2020,2.41
img_04115_2020,4.17
img_04124_2020,1.05
img_04129_2020,2.97
img_04109_2020,1.93
img_04132_2020,4.10
img_04126_2020,1.73
img_04125_2020,0.60
img_04130_2020,3.81
img_04122_2020,0.04
img_04135_2020,0.00
img_04111_2020,5.64
img_04136_2020,4.05
img_04120_2020,8.16
img_04131_2020,0.74
img_04138_2020,7.01
img_04140_2020,0.00
img_04139_2020,1.69
img_04142_2020,7.74
img_04147_2020,1.12
img_04144_2020,8.48
img_04037_p03_2020,8.39
img_04146_2020,7.69
img_04143_2020,0.00
img_04150_2020,4.06
img_04127_2020,0.43
img_04148_2020,4.09
img_04102_2020,6.65
img_04149_2020,0.00
img_04151_2020,3.90
img_04128_2020,5.17
img_04152_2020,0.43
img_04141_2020,0.74
img_04153_2020,0.00
img_04156_2020,0.00
img_04145_2020,5.48
img_04154_2020,3.78
img_04160_2020,4.10
img_04037_p01_2020,6.40
img_04155_2020,10.10
img_04157_2020,4.14
img_04159_2020,6.53
img_04161_2020,4.04
img_04165_2020,0.99
img_04134_2020,0.05
img_04158_2020,0.20
img_04162_2020,0.12
img_04169_2020,8.33
img_04170_2020,0.00
img_04167_2020,0.00
img_04171_2020,2.76
img_04166_2020,3.68
img_04163_2020,5.12
img_04172_2020,0.00
img_04048_p04_2020,4.54
img_04164_2020,6.86
img_04177_2020,4.17
img_04037_p02_2020,6.83
img_04173_2020,2.09
img_04137_p02_2020,2.24
img_04175_2020,1.75
img_04184_2020,8.22
img_04137_p01_2020,4.46
img_04174_2020,0.00
img_04185_2020,0.00
img_04183_2020,4.56
img_04176_2020,1.41
img_04187_2020,4.17
img_04190_2020,4.17
img_04179_2020,5.44
img_04191_2020,0.00
img_04189_2020,2.56
img_04048_p01_2020,6.30
img_04121_p01_2020,4.68
img_04188_2020,1.76
img_04196_2020,4.05
img_04121_p04_2020,4.89
img_04194_2020,4.49
img_04198_2020,4.08
img_04168_2020,5.42
img_04197_2020,6.89
img_04195_2020,5.94
img_04200_2020,5.89
img_04199_2020,4.03
img_04201_2020,4.10
img_04203_2020,0.00
img_04121_p03_2020,4.79
img_04204_2020,2.69
img_04193_2020,2.45
img_04202_2020,2.78
img_04205_2020,4.10
img_04210_2020,1.69
img_04206_2020,4.10
img_04186_2020,10.42
img_04207_2020,6.19
img_04133_p03_2020,7.75
img_04208_2020,0.00
img_04209_2020,14.31
img_04211_2020,0.00
img_04121_p02_2020,4.27
img_04212_2020,1.19
img_04181_2020,1.42
img_04218_2020,0.00
img_04215_2020,4.94
img_04219_2020,0.00
img_04213_2020,3.85
img_04223_2020,1.74
img_04216_2020,0.00
img_04225_2020,3.81
img_04224_2020,4.11
img_04217_2020,0.17
img_04228_2020,1.29
img_04227_2020,3.99
img_04226_2020,4.51
img_04220_2020,3.49
img_04133_p01_2020,5.23
img_04048_p02_2020,6.25
img_04068_p02_2020,4.24
img_04133_p04_2020,5.69
img_04068_p06_2020,5.40
img_04229_2020,3.81
img_04068_p01_2020,4.27
img_04133_p02_2020,7.60
img_04234_2020,3.79
img_04231_2020,7.89
img_04233_2020,0.00
img_04235_2020,4.17
img_04232_2020,5.28
img_04240_2020,0.19
img_04239_2020,2.62
img_04048_p03_2020,4.68
img_04221_2020,6.12
img_04237_2020,0.73
img_04236_2020,9.61
img_04178_p01_2020,4.17
img_04068_p05_2020,5.01
img_04238_2020,5.34
img_04241_2020,0.51
img_04246_2020,0.00
img_04068_p03_2020,4.26
img_04242_2020,0.59
img_04068_p04_2020,4.30
img_04068_p08_2020,4.17
img_04178_p04_2020,5.74
img_04248_2020,3.68
img_04178_p02_2020,4.18
img_04192_2020,3.68
img_04243_2020,4.54
img_04252_2020,0.52
img_04245_2020,0.00
img_04244_2020,0.00
img_04182_p03_2020,7.26
img_04250_2020,0.00
img_04247_2020,0.00
img_04249_2020,4.33
img_04178_p03_2020,4.16
img_04254_2020,6.01
img_04255_2020,3.10
img_04180_p03_2020,6.11
img_04253_2020,6.41
img_04256_2020,0.09
img_04182_p01_2020,4.91
img_04257_2020,5.02
img_04260_2020,0.00
img_04261_2020,3.12
img_04259_2020,5.66
img_04263_2020,4.28
img_04251_2020,0.00
img_04264_2020,0.78
img_04262_2020,0.00
img_04182_p04_2020,5.77
img_04266_2020,4.05
img_04270_2020,4.20
img_04180_p02_2020,7.73
img_04272_2020,0.00
img_04273_2020,0.00
img_04268_2020,4.52
img_04271_2020,0.03
img_04275_2020,4.17
img_04258_2020,4.21
img_04274_2020,5.20
img_04281_2020,3.89
img_04068_p07_2020,4.80
img_04267_2020,2.90
img_04276_2020,0.01
img_04283_2020,4.11
img_04277_2020,4.17
img_04288_2020,0.00
img_04285_2020,0.03
img_04284_2020,0.00
img_04282_2020,5.86
img_04287_2020,4.90
img_04279_2020,2.97
img_04290_2020,4.09
img_04286_2020,0.13
img_04289_2020,0.95
img_04269_2020,1.29
img_04278_2020,1.53
img_04292_2020,4.71
img_04182_p02_2020,7.40
img_04291_2020,6.61
img_04294_2020,0.00
img_04300_2020,4.61
img_04295_2020,4.59
img_04301_2020,3.71
img_04303_2020,0.00
img_04293_2020,5.37
img_04280_2020,0.42
img_04297_2020,4.70
img_04304_2020,2.76
img_04302_2020,0.00
img_04305_2020,11.29
img_04310_2020,0.00
img_04306_2020,0.13
img_04309_2020,1.09
img_04299_2020,4.14
img_04308_2020,0.00
img_04311_2020,8.12
img_04314_2020,0.00
img_04315_2020,1.99
img_04313_2020,3.95
img_04318_2020,6.10
img_04298_2020,4.11
img_04214_p04_2020,2.87
img_04316_2020,4.36
img_04322_2020,1.30
img_04317_2020,5.68
img_04307_2020,2.51
img_04323_2020,3.91
img_04321_2020,3.95
img_04180_p01_2020,8.14
img_04312_2020,1.48
img_04327_2020,0.67
img_04331_2020,4.11
img_04330_2020,0.36
img_04325_2020,2.79
img_04332_2020,2.25
img_04334_2020,8.01
img_04329_2020,3.11
img_04328_2020,0.00
img_04324_2020,3.37
img_04265_p01_2020,2.33
img_04319_2020,3.61
img_04335_2020,4.04
img_04180_p04_2020,7.22
img_04336_2020,11.08
img_04337_2020,3.33
img_04339_2020,0.00
img_04341_2020,3.93
img_04338_2020,1.30
img_04340_2020,4.06
img_04320_2020,7.18
img_04346_2020,0.00
img_04342_2020,6.91
img_04345_2020,4.16
img_04344_2020,7.09
img_04343_2020,2.80
img_04347_2020,0.00
img_04349_2020,7.46
img_04265_p04_2020,0.48
img_04350_2020,3.32
img_04352_2020,4.05
img_04355_2020,4.53
img_04351_2020,3.27
img_04348_2020,0.47
img_04358_2020,4.06
img_04357_2020,4.04
img_04265_p02_2020,0.01
img_04361_2020,3.24
img_04265_p03_2020,4.12
img_04353_2020,4.02
img_04360_2020,0.00
img_04363_2020,4.17
img_04354_2020,4.84
img_04356_2020,6.45
img_04359_2020,0.14
img_04333_p01_2020,9.50
img_04214_p03_2020,0.64
img_04364_2020,10.40
img_04214_p02_2020,1.91
img_04367_2020,4.31
img_04333_p02_2020,8.46
img_04371_2020,0.94
img_04365_2020,3.09
img_04369_2020,8.00
img_04372_2020,4.17
img_04375_2020,4.27
img_04370_2020,5.80
img_04366_2020,1.49
img_04373_2020,2.76
img_04362_2020,4.12
img_04368_2020,4.10
img_04374_2020,7.61
img_04384_2020,5.76
img_04381_2020,0.00
img_04382_2020,0.43
img_04386_2020,4.80
img_04380_2020,0.00
img_04379_2020,4.06
img_04388_2020,0.00
img_04385_2020,3.62
img_04296_p01_2020,4.38
img_04389_2020,0.00
img_04391_2020,0.00
img_04214_p01_2020,0.13
img_04387_2020,3.23
img_04399_2020,4.17
img_04394_2020,0.00
img_04383_2020,3.06
img_04377_2020,5.56
img_04390_2020,0.77
img_03790_p03_2020,3.61
img_04378_2020,6.48
img_04296_p04_2020,6.52
img_04296_p03_2020,5.50
img_03790_p04_2020,4.34
img_04296_p02_2020,6.35
img_03790_p08_2020,6.78
img_03790_p01_2020,4.22
img_03790_p02_2020,4.05
img_03790_p05_2020,4.50
img_03790_p15_2020,6.13
img_03790_p09_2020,5.28
img_03790_p14_2020,5.04
img_03790_p07_2020,5.88
img_03790_p13_2020,7.05
img_03790_p10_2020,6.47
img_03790_p16_2020,7.87
img_03790_p23_2020,8.33
img_03790_p18_2020,5.27
img_03790_p11_2020,4.20
img_03790_p21_2020,8.50
img_03790_p25_2020,6.93
img_03790_p22_2020,7.45
img_03790_p12_2020,7.20
img_04395_2020,3.72
img_03790_p24_2020,7.25
img_04404_2020,8.06
img_04397_2020,0.98
img_04403_2020,2.10
img_04405_2020,4.18
img_04400_2020,0.00
img_03790_p20_2020,5.05
img_04393_2020,5.48
img_04410_2020,2.14
img_03790_p06_2020,4.04
img_04408_2020,12.24
img_04398_2020,1.51
img_04392_2020,7.85
img_04409_2020,0.00
img_04402_2020,0.58
img_04413_2020,4.10
img_04415_2020,7.18
img_04406_2020,7.54
img_04407_2020,0.00
img_04416_2020,9.67
img_03790_p27_2020,4.37
img_04411_2020,4.08
img_04412_2020,0.00
img_04419_2020,1.95
img_04414_2020,3.60
img_04423_2020,2.71
img_04429_2020,0.35
img_04418_2020,0.69
img_04424_2020,0.00
img_04417_2020,4.36
img_04422_2020,4.04
img_04425_2020,4.85
img_04428_2020,4.29
img_04427_2020,0.17
img_04401_2020,5.24
img_04431_2020,1.28
img_04421_2020,4.05
img_04432_2020,4.12
img_04433_2020,4.16
img_04420_2020,10.41
img_04437_2020,0.00
img_04440_2020,0.14
img_04438_2020,7.86
img_04434_2020,4.54
img_04430_2020,4.81
img_04441_2020,4.53
img_04439_2020,3.84
img_04448_2020,7.42
img_04442_2020,7.28
img_04444_2020,5.21
img_04443_2020,4.17
img_04447_2020,4.03
img_04445_2020,0.00
img_04452_2020,4.02
img_04435_2020,4.00
img_04446_2020,7.24
img_04426_2020,4.28
img_04451_2020,0.13
img_04456_2020,0.15
img_04457_2020,0.00
img_04449_2020,2.80
img_04460_2020,4.27
img_04461_2020,3.99
img_04453_2020,5.92
img_04459_2020,4.08
img_04450_2020,1.21
img_04458_2020,6.50
img_04463_2020,2.55
img_04376_p05_2020,1.02
img_04464_2020,0.10
img_04462_2020,4.09
img_04467_2020,0.02
img_04376_p01_2020,0.01
img_04466_2020,3.67
img_04376_p04_2020,0.00
img_04471_2020,4.17
img_04469_2020,0.00
img_04472_2020,7.78
img_04468_2020,4.25
img_04465_2020,4.24
img_04455_2020,4.11
img_04436_p03_2020,4.17
img_04474_2020,2.23
img_04473_2020,5.03
img_04478_2020,6.13
img_04470_2020,3.82
img_04479_2020,4.17
img_04476_2020,3.91
img_04475_2020,4.19
img_03790_p17_2020,7.91
img_04376_p02_2020,1.28
img_04477_2020,3.76
img_04222_p04_2020,7.26
img_04436_p01_2020,6.83
img_03790_p19_2020,5.16
img_04376_p03_2020,1.91
img_04436_p02_2020,4.27
img_04396_2020,3.42
img_04222_p08_2020,5.15
img_04481_2020,4.00
img_04482_2020,4.18
img_04480_2020,4.17
img_04484_2020,4.09
img_04485_2020,4.03
img_04486_2020,4.85
img_04222_p03_2020,5.32
img_04483_2020,4.26
img_04222_p01_2020,5.61
img_04487_2020,4.17
img_04491_2020,4.53
img_04488_2020,5.02
img_04492_2020,3.44
img_04489_2020,2.50
img_04497_2020,0.59
img_04494_2020,7.11
img_04490_2020,3.12
img_04495_2020,3.91
img_04222_p09_2020,8.74
img_04496_2020,5.12
img_04499_2020,8.19
img_04498_2020,7.19
img_04500_2020,0.27
img_04502_2020,6.53
img_04493_2020,1.31
img_04505_2020,4.05
img_04507_2020,4.06
img_04503_2020,0.08
img_04504_2020,4.08
img_04454_p02_2020,6.85
img_04509_2020,0.00
img_04508_2020,3.65
img_04222_p07_2020,5.69
img_04506_2020,2.31
img_04454_p01_2020,3.84
img_04510_2020,0.00
img_04222_p10_2020,6.59
img_04222_p05_2020,6.41
img_04230_p05_2020,7.08
img_04222_p02_2020,4.23
img_04230_p02_2020,6.80
img_04230_p06_2020,4.47
img_04222_p11_2020,6.31
img_04230_p10_2020,8.97
img_04230_p04_2020,9.95
img_04230_p03_2020,7.79
img_04230_p11_2020,7.13
img_04222_p06_2020,5.22
img_04514_2020,7.40
img_04511_2020,4.61
img_04513_2020,0.00
img_04516_2020,0.04
img_04515_2020,4.17
img_04518_2020,9.19
img_04512_2020,1.33
img_04230_p14_2020,4.39
img_04517_2020,4.77
img_04520_2020,7.98
img_04521_2020,8.36
img_04522_2020,0.87
img_04524_2020,4.17
img_04525_2020,4.75
img_04519_2020,3.15
img_04523_2020,0.59
img_04528_2020,6.13
img_04230_p09_2020,6.84
img_04530_2020,1.18
img_04527_2020,5.46
img_04529_2020,4.10
img_04531_2020,6.74
img_04534_2020,5.21
img_04535_2020,0.00
img_04532_2020,8.16
img_04537_2020,5.06
img_04539_2020,0.05
img_04538_2020,5.48
img_04526_2020,11.80
img_04536_2020,7.61
img_04546_2020,4.18
img_04543_2020,3.99
img_04544_2020,2.00
img_04533_2020,6.86
img_04547_2020,0.01
img_04542_2020,3.94
img_04551_2020,0.00
img_04545_2020,8.49
img_04550_2020,3.33
img_04230_p12_2020,6.54
img_04541_2020,3.92
img_04230_p13_2020,5.22
img_04553_2020,9.25
img_04557_2020,7.83
img_04548_2020,0.85
img_04555_2020,5.19
img_04562_2020,4.17
img_04561_2020,4.20
img_04549_2020,4.55
img_04556_2020,6.65
img_04552_2020,5.57
img_04564_2020,2.84
img_04558_2020,3.87
img_04565_2020,0.00
img_04540_2020,3.29
img_04568_2020,8.12
img_04563_2020,7.55
img_04569_2020,4.01
img_04501_p01_2020,4.15
img_04560_2020,4.10
img_04571_2020,4.98
img_04501_p04_2020,4.22
img_04566_2020,12.66
img_04230_p01_2020,7.62
img_04570_2020,5.19
img_04573_2020,5.68
img_04567_2020,5.11
img_04574_2020,7.11
img_04572_2020,4.17
img_04577_2020,0.00
img_04579_2020,2.79
img_04559_2020,5.78
img_04580_2020,4.17
img_04501_p02_2020,5.89
img_04584_2020,4.10
img_04583_2020,2.66
img_04578_2020,4.71
img_04576_2020,4.17
img_04591_2020,4.63
img_04586_2020,0.00
img_04230_p07_2020,5.44
img_04582_2020,1.02
img_04589_2020,5.98
img_04581_2020,3.83
img_04593_2020,4.17
img_04598_2020,0.01
img_04597_2020,1.52
img_04592_2020,5.04
img_04501_p03_2020,4.46
img_04594_2020,7.99
img_04596_2020,4.17
img_04600_2020,6.47
img_04604_2020,1.62
img_04599_2020,0.00
img_04554_2020,3.99
img_04602_2020,3.91
img_04606_2020,0.54
img_04590_2020,7.67
img_04608_2020,7.17
img_04603_2020,7.16
img_04607_2020,8.33
img_04587_2020,5.76
img_04610_2020,0.50
img_04575_2020,1.20
img_04619_2020,3.48
img_04609_2020,6.23
img_04613_2020,0.00
img_04611_2020,1.32
img_04588_2020,4.19
img_04614_2020,3.99
img_04605_2020,7.10
img_04616_2020,8.04
img_04612_2020,4.29
img_04601_2020,8.26
img_04617_2020,0.00
img_04620_2020,10.43
img_04621_2020,0.00
img_04624_2020,0.00
img_04595_2020,4.27
img_04625_2020,4.02
img_04618_2020,7.80
img_04632_2020,4.01
img_04628_2020,4.34
img_04622_2020,0.00
img_04630_2020,4.33
img_04627_2020,4.17
img_04626_2020,3.89
img_04629_2020,3.91
img_04631_2020,6.00
img_04634_2020,6.02
img_04633_2020,4.17
img_04639_2020,8.33
img_04638_2020,4.17
img_04635_2020,4.01
img_04643_2020,0.10
img_04647_2020,3.99
img_04636_2020,3.97
img_04646_2020,3.78
img_04642_2020,7.48
img_04623_2020,4.14
img_04641_2020,3.92
img_04653_2020,0.00
img_04652_2020,0.00
img_04650_2020,6.11
img_04649_2020,2.25
img_04655_2020,8.35
img_04640_2020,5.51
img_04648_2020,1.34
img_04230_p08_2020,5.90
img_04658_2020,7.96
img_04659_2020,7.77
img_04585_p03_2020,5.06
img_04656_2020,0.00
img_04663_2020,0.00
img_04645_2020,0.55
img_04585_p01_2020,5.74
img_04657_2020,4.34
img_04651_2020,3.93
img_04660_2020,8.36
img_04668_2020,3.81
img_04661_2020,5.19
img_04666_2020,1.15
img_04667_2020,4.17
img_04662_2020,1.13
img_04669_2020,4.11
img_04585_p02_2020,4.63
img_04670_2020,0.88
img_04671_2020,0.00
img_04675_2020,3.91
img_04674_2020,5.57
img_04665_2020,6.44
img_04677_2020,1.09
img_04654_2020,5.94
img_04644_p02_2020,5.40
img_04615_2020,3.52
img_04644_p01_2020,4.09
img_04680_2020,4.37
img_04672_2020,5.13
img_04688_2020,4.17
img_04681_2020,4.36
img_04684_2020,6.09
img_04685_2020,0.00
img_04687_2020,0.00
img_04682_2020,6.02
img_04679_2020,0.08
img_04676_2020,5.18
img_04689_2020,3.85
img_04690_2020,7.20
img_04692_2020,5.41
img_04694_2020,3.97
img_04700_2020,6.55
img_04701_2020,0.03
img_04691_2020,3.66
img_04699_2020,6.11
img_04698_2020,4.17
img_04697_2020,3.01
img_04683_2020,1.47
img_04696_2020,4.32
img_04704_2020,4.17
img_04703_2020,9.68
img_04664_2020,5.11
img_04678_p02_2020,2.33
img_04705_2020,3.95
img_04702_2020,4.26
img_04709_2020,4.14
img_04708_2020,0.00
img_04678_p01_2020,4.13
img_04714_2020,3.88
img_04707_2020,1.52
img_04710_2020,7.57
img_04711_2020,4.34
img_04673_2020,0.40
img_04720_2020,7.65
img_04706_2020,1.94
img_04722_2020,7.13
img_04718_2020,4.05
img_04713_2020,0.00
img_04724_2020,0.78
img_04716_2020,1.46
img_04727_2020,4.22
img_04686_p01_2020,4.80
img_04712_2020,4.24
img_04717_2020,4.22
img_04726_2020,4.28
img_04723_2020,0.80
img_04734_2020,0.00
img_04686_p02_2020,4.73
img_04715_2020,1.11
img_04721_2020,6.80
img_04739_2020,4.11
img_04728_2020,4.63
img_04693_2020,0.82
img_04731_2020,3.38
img_04730_2020,4.93
img_04736_2020,4.04
img_04637_2020,6.56
img_04719_2020,7.19
img_04738_2020,7.45
img_04743_2020,6.07
img_04729_2020,7.40
img_04742_2020,3.56
img_04733_2020,5.67
img_04740_2020,3.90
img_04732_2020,6.83
img_04725_2020,6.49
img_04747_2020,3.56
img_04749_2020,4.08
img_04750_2020,2.59
img_04741_2020,0.10
img_04744_2020,5.49
img_04745_2020,3.72
img_04748_2020,1.24
img_04759_2020,8.00
img_04756_2020,2.63
img_04746_2020,4.93
img_04755_2020,1.32
img_04752_2020,0.02
img_04737_2020,8.92
img_04758_2020,0.00
img_04735_p01_2020,7.68
img_04765_2020,5.46
img_04761_2020,5.24
img_04760_2020,4.90
img_04754_2020,0.14
img_04767_2020,4.02
img_04768_2020,3.86
img_04735_p02_2020,7.39
img_04762_2020,0.03
img_04770_2020,6.00
img_04763_2020,3.48
img_04766_2020,7.03
img_04751_2020,5.44
img_04771_2020,5.86
img_04772_2020,3.97
img_04779_2020,3.61
img_04776_2020,9.53
img_04764_2020,5.40
img_04780_2020,7.19
img_04775_2020,2.33
img_04777_2020,0.35
img_04769_2020,9.05
img_04781_2020,4.09
img_04782_2020,2.88
img_04783_2020,7.73
img_04784_2020,4.56
img_04785_2020,4.14
img_04786_2020,0.00
img_04787_2020,0.27
img_04792_2020,7.42
img_04788_2020,0.05
img_04778_2020,7.82
img_04793_2020,3.95
img_04798_2020,0.00
img_04794_2020,8.33
img_04791_2020,0.10
img_04790_2020,8.06
img_04799_2020,0.01
img_04757_2020,5.96
img_04802_2020,4.07
img_04803_2020,0.05
img_04774_2020,0.00
img_04753_2020,5.92
img_04797_2020,11.38
img_04796_2020,4.71
img_04807_2020,1.86
img_04804_2020,2.01
img_04800_2020,0.38
img_04806_2020,4.52
img_04808_2020,0.37
img_04695_p02_2020,0.00
img_04801_2020,0.00
img_04813_2020,3.91
img_04809_2020,5.31
img_04816_2020,0.00
img_04812_2020,1.14
img_04810_2020,0.00
img_04823_2020,4.17
img_04819_2020,4.55
img_04822_2020,4.20
img_04825_2020,4.05
img_04811_2020,0.97
img_04818_2020,1.75
img_04814_2020,4.84
img_04795_2020,5.40
img_04826_2020,11.97
img_04827_2020,0.20
img_04820_2020,3.69
img_04815_2020,0.00
img_04824_2020,4.79
img_04828_2020,4.17
img_04821_2020,4.07
img_04831_2020,7.19
img_04836_2020,0.00
img_04829_2020,1.33
img_04839_2020,4.14
img_04832_2020,5.92
img_04834_2020,0.00
img_04841_2020,4.06
img_04830_2020,4.02
img_04835_2020,0.00
img_04695_p01_2020,0.47
img_04840_2020,0.00
img_04849_2020,0.18
img_04844_2020,4.17
img_04838_2020,4.93
img_04842_2020,3.90
img_04846_2020,7.96
img_04805_p01_2020,3.49
img_04845_2020,4.02
img_04854_2020,1.47
img_04843_2020,0.20
img_04851_2020,8.14
img_04857_2020,1.33
img_04858_2020,0.95
img_04833_2020,4.17
img_04855_2020,7.69
img_04853_2020,0.07
img_04850_2020,6.04
img_04852_2020,4.20
img_04789_p01_2020,3.59
img_04861_2020,0.00
img_04805_p02_2020,1.79
img_04859_2020,0.12
img_04865_2020,4.72
img_04864_2020,5.93
img_04847_2020,2.80
img_04866_2020,4.00
img_04869_2020,1.44
img_04862_2020,0.00
img_04817_p03_2020,0.76
img_04870_2020,0.70
img_04817_p01_2020,1.44
img_04876_2020,1.68
img_04868_2020,4.17
img_04860_2020,5.90
img_04874_2020,4.09
img_04789_p02_2020,0.23
img_04881_2020,2.62
img_04817_p02_2020,2.59
img_04883_2020,4.87
img_04872_2020,6.10
img_04877_2020,0.00
img_04879_2020,0.00
img_04878_2020,7.93
img_04884_2020,14.11
img_04887_2020,5.23
img_04875_2020,0.34
img_04885_2020,6.97
img_04889_2020,3.53
img_04895_2020,3.66
img_04863_2020,5.12
img_04891_2020,4.13
img_04873_2020,6.47
img_04899_2020,0.35
img_04900_2020,4.04
img_04897_2020,0.16
img_04901_2020,7.76
img_04894_2020,0.00
img_04886_2020,1.02
img_04904_2020,4.09
img_04856_2020,3.98
img_04903_2020,0.00
img_04882_2020,4.19
img_04867_2020,0.00
img_04906_2020,4.59
img_04907_2020,4.09
img_04892_2020,0.00
img_04909_2020,1.39
img_04908_2020,4.26
img_04911_2020,0.00
img_04880_2020,0.09
img_04898_2020,3.99
img_04905_2020,0.00
img_04914_2020,4.07
img_04915_2020,6.34
img_04912_2020,6.40
img_04913_2020,7.14
img_04916_2020,4.10
img_04921_2020,3.40
img_04910_2020,0.00
img_04917_2020,0.00
img_04918_2020,0.24
img_04924_2020,4.15
img_04922_2020,4.05
img_04928_2020,3.98
img_04923_2020,4.10
img_04927_2020,0.00
img_04919_2020,0.30
img_04925_2020,4.22
img_04888_p01_2020,1.52
img_04871_p02_2020,0.05
img_04930_2020,0.23
img_04888_p02_2020,1.41
img_04902_2020,3.26
img_04932_2020,8.15
img_04926_2020,3.32
img_04933_2020,5.43
img_04871_p01_2020,0.00
img_04935_2020,0.00
img_04934_2020,8.11
img_04938_2020,0.18
img_04937_2020,3.95
img_04939_2020,0.00
img_04931_2020,0.00
img_04896_2020,2.83
img_04837_p01_2020,2.80
img_04943_2020,4.03
img_04942_2020,8.03
img_04941_2020,6.79
